,0,1,2,3
2199,1.0,1.53,37.0,3.23
2200,1.0,1.53,79.0,2.09
2201,1.0,1.53,80.0,3.46
2202,1.0,1.529,174.0,5.95
2203,1.0,1.529,92.0,2.64
2204,1.0,1.529,90.0,2.99
2205,1.0,1.529,68.0,2.48
2206,1.0,1.528,58.0,1.87
2207,1.0,1.528,189.0,6.25
2208,1.0,1.528,141.0,4.16
2209,1.0,1.528,23.0,5.27
2210,1.0,1.527,97.0,3.05
2211,1.0,1.526,49.0,3.65
2212,1.0,1.525,159.0,4.21
2213,1.0,1.525,92.0,5.54
2214,1.0,1.525,134.0,3.4
2215,1.0,1.524,197.0,3.77
2216,1.0,1.524,12.0,11.29
2217,1.0,1.524,42.0,4.79
2218,1.0,1.524,138.0,4.05
2219,1.0,1.524,184.0,7.89
2220,1.0,1.524,63.0,3.82
2221,1.0,1.524,272.0,4.4
2222,1.0,1.522,83.0,3.95
2223,1.0,1.522,73.0,3.14
2224,1.0,1.521,7.0,6.31
2225,1.0,1.521,78.0,2.25
2226,1.0,1.521,23.0,8.01
2227,1.0,1.52,127.0,3.56
2228,1.0,1.519,44.0,3.62
2229,1.0,1.519,73.0,7.99
2230,2.0,1.519,136.0,3.89
2231,1.0,1.519,98.0,3.19
2232,1.0,1.518,68.0,4.85
2233,1.0,1.518,90.0,2.5
2234,1.0,1.517,42.0,3.78
2235,1.0,1.517,80.0,0.0
2236,1.0,1.517,18.0,2.34
2237,1.0,1.517,145.0,2.18
2238,1.0,1.516,52.0,5.14
2239,1.0,1.515,68.0,4.78
2240,1.0,1.515,92.0,4.25
2241,1.0,1.514,90.0,5.19
2242,1.0,1.514,59.0,3.89
2243,1.0,1.514,7.0,0.5
2244,2.0,1.513,35.0,2.12
2245,1.0,1.513,96.0,2.63
2246,1.0,1.513,83.0,5.43
2247,1.0,1.512,52.0,5.15
2248,1.0,1.511,28.0,5.61
2249,1.0,1.511,77.0,4.16
2250,1.0,1.511,67.0,3.81
2251,1.0,1.511,110.0,2.98
2252,1.0,1.51,89.0,3.92
2253,1.0,1.509,18.0,4.23
2254,1.0,1.509,56.0,3.56
2255,1.0,1.509,79.0,3.09
2256,1.0,1.509,118.0,3.91
2257,1.0,1.508,220.0,3.28
2258,1.0,1.508,150.0,4.54
2259,1.0,1.508,21.0,3.03
2260,1.0,1.507,201.0,3.99
2261,1.0,1.507,98.0,3.66
2262,1.0,1.507,42.0,3.67
2263,1.0,1.507,105.0,2.04
2264,1.0,1.506,60.0,4.12
2265,1.0,1.506,152.0,4.85
2266,0.0,1.506,47.0,0.0
2267,1.0,1.506,47.0,12.82
2268,1.0,1.505,89.0,3.77
2269,1.0,1.505,89.0,3.01
2270,1.0,1.505,52.0,3.12
2271,1.0,1.504,61.0,8.63
2272,1.0,1.504,114.0,4.02
2273,1.0,1.504,33.0,6.46
2274,1.0,1.503,46.0,3.13
2275,0.0,1.502,16.0,0.0
2276,1.0,1.5,56.0,2.43
2277,1.0,1.499,24.0,4.85
2278,2.0,1.499,102.0,4.5
2279,1.0,1.499,56.0,3.47
2280,1.0,1.498,114.0,2.49
2281,1.0,1.498,72.0,2.74
2282,1.0,1.498,146.0,4.05
2283,1.0,1.497,88.0,3.8
2284,1.0,1.497,106.0,5.19
2285,1.0,1.497,146.0,7.24
2286,1.0,1.497,116.0,3.85
2287,1.0,1.497,104.0,4.43
2288,1.0,1.496,88.0,3.0
2289,1.0,1.496,48.0,4.25
2290,1.0,1.495,52.0,3.97
2291,1.0,1.495,73.0,5.22
2292,1.0,1.495,131.0,5.38
2293,1.0,1.495,20.0,2.11
2294,1.0,1.494,10.0,3.41
2295,1.0,1.494,93.0,5.6
2296,1.0,1.494,108.0,3.92
2297,1.0,1.493,128.0,4.72
2298,1.0,1.493,49.0,4.63
2299,1.0,1.493,101.0,4.0
2300,1.0,1.492,34.0,2.66
2301,1.0,1.492,210.0,10.35
2302,1.0,1.492,20.0,3.33
2303,1.0,1.491,57.0,2.38
2304,1.0,1.491,26.0,3.2
2305,1.0,1.49,58.0,3.16
2306,1.0,1.49,43.0,3.85
2307,1.0,1.489,100.0,2.97
2308,1.0,1.489,105.0,2.98
2309,1.0,1.488,106.0,5.35
2310,1.0,1.487,132.0,3.81
2311,1.0,1.486,57.0,4.33
2312,1.0,1.486,87.0,5.14
2313,1.0,1.486,116.0,3.58
2314,1.0,1.485,34.0,1.91
2315,1.0,1.485,45.0,6.9
2316,1.0,1.484,101.0,2.96
2317,1.0,1.484,38.0,4.94
2318,1.0,1.484,73.0,3.94
2319,1.0,1.484,45.0,3.17
2320,1.0,1.483,191.0,3.91
2321,0.0,1.483,17.0,10.5
2322,1.0,1.482,54.0,2.26
2323,1.0,1.482,73.0,4.1
2324,1.0,1.482,72.0,2.32
2325,1.0,1.482,142.0,3.81
2326,1.0,1.482,35.0,6.63
2327,1.0,1.48,89.0,3.54
2328,1.0,1.48,41.0,5.32
2329,1.0,1.479,92.0,3.72
2330,1.0,1.479,163.0,6.3
2331,1.0,1.479,82.0,3.08
2332,1.0,1.479,23.0,4.9
2333,0.0,1.479,123.0,9.52
2334,1.0,1.479,95.0,5.31
2335,1.0,1.478,183.0,2.65
2336,1.0,1.478,81.0,2.32
2337,1.0,1.477,69.0,2.65
2338,1.0,1.476,34.0,1.97
2339,1.0,1.474,145.0,3.26
2340,1.0,1.474,138.0,2.86
2341,1.0,1.474,41.0,3.48
2342,2.0,1.473,90.0,4.27
2343,1.0,1.473,180.0,4.21
2344,1.0,1.473,79.0,2.23
2345,1.0,1.472,57.0,4.69
2346,1.0,1.472,53.0,3.71
2347,1.0,1.472,29.0,1.61
2348,1.0,1.471,25.0,0.75
2349,1.0,1.471,60.0,2.63
2350,1.0,1.47,46.0,4.62
2351,1.0,1.47,97.0,1.9
2352,1.0,1.469,71.0,10.03
2353,1.0,1.469,198.0,3.94
2354,1.0,1.468,66.0,2.99
2355,1.0,1.468,214.0,7.32
2356,1.0,1.468,104.0,3.29
2357,1.0,1.468,151.0,2.91
2358,1.0,1.468,76.0,3.17
2359,1.0,1.467,73.0,2.96
2360,1.0,1.466,11.0,2.55
2361,1.0,1.464,54.0,2.07
2362,1.0,1.464,39.0,3.88
2363,1.0,1.463,49.0,1.85
2364,1.0,1.463,265.0,3.72
2365,2.0,1.462,154.0,3.26
2366,1.0,1.462,102.0,3.61
2367,1.0,1.462,57.0,3.32
2368,0.0,1.462,18.0,9.62
2369,1.0,1.461,104.0,4.3
2370,1.0,1.46,136.0,6.28
2371,1.0,1.46,76.0,3.59
2372,1.0,1.46,93.0,2.49
2373,1.0,1.46,65.0,8.6
2374,1.0,1.459,17.0,3.37
2375,1.0,1.458,87.0,3.72
2376,1.0,1.458,192.0,1.25
2377,1.0,1.458,141.0,3.33
2378,1.0,1.457,53.0,4.66
2379,1.0,1.457,152.0,3.8
2380,1.0,1.456,37.0,4.51
2381,1.0,1.456,52.0,3.04
2382,1.0,1.456,28.0,2.0
2383,1.0,1.455,162.0,5.54
2384,1.0,1.455,198.0,2.19
2385,1.0,1.455,79.0,1.49
2386,1.0,1.454,130.0,4.31
2387,1.0,1.454,17.0,3.65
2388,1.0,1.454,7.0,7.44
2389,1.0,1.454,43.0,3.39
2390,1.0,1.454,43.0,6.77
2391,1.0,1.452,112.0,4.16
2392,1.0,1.452,97.0,4.61
2393,1.0,1.451,65.0,5.9
2394,1.0,1.451,45.0,4.24
2395,1.0,1.45,138.0,4.87
2396,1.0,1.45,56.0,2.13
2397,1.0,1.45,204.0,2.55
2398,1.0,1.449,100.0,3.48
2399,1.0,1.448,88.0,4.14
2400,1.0,1.448,136.0,2.64
2401,1.0,1.448,174.0,3.81
2402,1.0,1.448,31.0,2.4
2403,1.0,1.448,30.0,5.65
2404,1.0,1.447,133.0,5.73
2405,1.0,1.447,58.0,3.28
2406,1.0,1.446,98.0,2.55
2407,1.0,1.446,142.0,4.84
2408,1.0,1.446,74.0,3.53
2409,1.0,1.445,78.0,3.65
2410,1.0,1.445,28.0,2.16
2411,1.0,1.445,76.0,2.17
2412,1.0,1.444,37.0,2.21
2413,1.0,1.444,10.0,3.65
2414,1.0,1.444,96.0,2.59
2415,1.0,1.444,97.0,3.83
2416,1.0,1.443,61.0,3.17
2417,1.0,1.442,9.0,0.0
2418,1.0,1.442,84.0,3.83
2419,2.0,1.441,118.0,3.4
2420,1.0,1.441,179.0,6.89
2421,1.0,1.441,164.0,3.33
2422,1.0,1.441,62.0,1.93
2423,1.0,1.44,93.0,5.84
2424,1.0,1.44,128.0,5.25
2425,1.0,1.44,130.0,4.83
2426,1.0,1.439,93.0,4.32
2427,1.0,1.439,57.0,3.43
2428,1.0,1.439,206.0,3.03
2429,1.0,1.439,22.0,3.57
2430,1.0,1.439,42.0,4.86
2431,1.0,1.438,100.0,3.89
2432,1.0,1.438,140.0,2.53
2433,1.0,1.438,199.0,3.62
2434,1.0,1.437,97.0,3.39
2435,1.0,1.437,29.0,4.55
2436,1.0,1.437,12.0,2.5
2437,1.0,1.436,68.0,3.01
2438,1.0,1.436,30.0,7.2
2439,2.0,1.435,150.0,4.13
2440,1.0,1.434,75.0,4.73
2441,1.0,1.434,45.0,2.37
2442,1.0,1.433,66.0,3.37
2443,1.0,1.433,20.0,1.74
2444,1.0,1.433,16.0,4.07
2445,1.0,1.433,85.0,2.52
2446,1.0,1.433,4.0,3.71
2447,1.0,1.432,181.0,3.66
2448,1.0,1.432,100.0,9.96
2449,1.0,1.432,95.0,3.08
2450,1.0,1.431,46.0,1.46
2451,1.0,1.431,73.0,2.69
2452,1.0,1.431,45.0,3.75
2453,1.0,1.43,253.0,2.74
2454,1.0,1.43,40.0,3.65
2455,1.0,1.43,19.0,1.69
2456,1.0,1.43,107.0,2.88
2457,1.0,1.43,50.0,3.11
2458,1.0,1.429,92.0,2.75
2459,1.0,1.429,162.0,3.27
2460,1.0,1.429,72.0,3.02
2461,1.0,1.429,69.0,4.59
2462,1.0,1.429,114.0,3.07
2463,1.0,1.428,32.0,1.93
2464,2.0,1.428,16.0,2.7
2465,1.0,1.428,129.0,3.09
2466,1.0,1.427,18.0,3.58
2467,1.0,1.427,22.0,2.95
2468,1.0,1.427,21.0,4.11
2469,1.0,1.427,155.0,5.22
2470,1.0,1.426,108.0,4.71
2471,1.0,1.426,126.0,3.57
2472,1.0,1.426,25.0,6.2
2473,1.0,1.425,64.0,3.05
2474,1.0,1.425,165.0,5.15
2475,1.0,1.424,67.0,3.8
2476,1.0,1.424,23.0,6.32
2477,1.0,1.423,138.0,2.9
2478,1.0,1.422,64.0,6.14
2479,1.0,1.422,55.0,2.11
2480,1.0,1.422,77.0,3.59
2481,1.0,1.421,25.0,6.85
2482,1.0,1.421,55.0,6.17
2483,1.0,1.421,168.0,3.83
2484,1.0,1.421,38.0,1.92
2485,1.0,1.42,38.0,4.17
2486,1.0,1.42,33.0,3.63
2487,1.0,1.42,81.0,1.81
2488,1.0,1.42,39.0,3.72
2489,2.0,1.419,101.0,3.04
2490,1.0,1.419,131.0,5.36
2491,1.0,1.419,91.0,4.34
2492,1.0,1.419,18.0,1.04
2493,1.0,1.418,110.0,5.91
2494,1.0,1.418,7.0,3.62
2495,1.0,1.418,72.0,3.3
2496,1.0,1.418,115.0,5.43
2497,1.0,1.418,126.0,4.87
2498,1.0,1.417,65.0,6.84
2499,1.0,1.417,45.0,3.88
2500,0.0,1.416,5.0,13.38
2501,1.0,1.416,32.0,3.37
2502,1.0,1.416,93.0,3.78
2503,1.0,1.415,72.0,3.15
2504,1.0,1.415,29.0,3.37
2505,1.0,1.414,69.0,3.74
2506,1.0,1.414,55.0,3.91
2507,1.0,1.414,29.0,2.2
2508,1.0,1.414,15.0,5.98
2509,1.0,1.414,130.0,3.62
2510,2.0,1.413,81.0,4.27
2511,1.0,1.413,97.0,3.77
2512,1.0,1.413,91.0,4.51
2513,1.0,1.412,128.0,2.38
2514,1.0,1.412,124.0,3.06
2515,1.0,1.412,97.0,2.86
2516,1.0,1.41,104.0,4.84
2517,1.0,1.41,137.0,3.01
2518,1.0,1.41,70.0,3.66
2519,1.0,1.409,32.0,3.36
2520,2.0,1.409,44.0,5.52
2521,1.0,1.407,21.0,2.26
2522,1.0,1.407,50.0,5.34
2523,1.0,1.407,10.0,3.57
2524,1.0,1.407,45.0,2.85
2525,1.0,1.407,23.0,2.64
2526,1.0,1.406,62.0,3.24
2527,1.0,1.406,121.0,2.28
2528,1.0,1.406,83.0,2.35
2529,1.0,1.406,84.0,1.2
2530,1.0,1.405,39.0,5.35
2531,2.0,1.405,122.0,5.24
2532,1.0,1.405,99.0,3.36
2533,1.0,1.404,201.0,2.66
2534,1.0,1.404,94.0,2.74
2535,1.0,1.404,81.0,3.75
2536,1.0,1.404,88.0,3.64
2537,1.0,1.403,203.0,6.27
2538,1.0,1.403,53.0,4.1
2539,1.0,1.403,69.0,4.12
2540,1.0,1.403,80.0,2.83
2541,1.0,1.403,81.0,4.71
2542,1.0,1.403,38.0,4.59
2543,1.0,1.403,41.0,3.64
2544,1.0,1.403,117.0,5.15
2545,1.0,1.402,49.0,3.85
2546,1.0,1.402,117.0,4.9
2547,1.0,1.402,22.0,4.33
2548,1.0,1.401,102.0,2.59
2549,1.0,1.401,76.0,2.25
2550,1.0,1.401,85.0,2.77
2551,1.0,1.401,289.0,4.0
2552,1.0,1.401,120.0,5.1
2553,1.0,1.4,49.0,3.85
2554,1.0,1.4,240.0,4.93
2555,1.0,1.4,60.0,3.48
2556,1.0,1.4,3.0,0.0
2557,1.0,1.4,78.0,3.28
2558,0.0,1.399,284.0,16.54
2559,1.0,1.399,28.0,4.51
2560,1.0,1.399,57.0,4.93
2561,1.0,1.399,84.0,3.24
2562,1.0,1.399,46.0,2.18
2563,1.0,1.399,64.0,1.71
2564,1.0,1.398,122.0,4.43
2565,1.0,1.398,26.0,2.66
2566,1.0,1.398,66.0,3.83
2567,1.0,1.398,45.0,4.53
2568,1.0,1.398,68.0,3.09
2569,1.0,1.397,48.0,3.29
2570,1.0,1.397,211.0,6.25
2571,1.0,1.397,48.0,2.34
2572,1.0,1.397,51.0,3.4
2573,1.0,1.397,94.0,4.33
2574,1.0,1.397,35.0,3.12
2575,1.0,1.397,81.0,3.27
2576,2.0,1.397,88.0,3.72
2577,1.0,1.397,140.0,5.71
2578,1.0,1.397,35.0,4.27
2579,1.0,1.396,60.0,2.96
2580,1.0,1.396,148.0,11.02
2581,1.0,1.395,36.0,3.14
2582,1.0,1.395,90.0,2.49
2583,1.0,1.395,99.0,3.41
2584,1.0,1.395,68.0,2.9
2585,1.0,1.395,45.0,5.8
2586,1.0,1.395,69.0,2.94
2587,1.0,1.394,219.0,2.26
2588,1.0,1.394,85.0,2.96
2589,1.0,1.394,67.0,2.94
2590,1.0,1.394,271.0,4.56
2591,1.0,1.393,126.0,3.22
2592,1.0,1.393,68.0,4.01
2593,1.0,1.393,62.0,4.02
2594,1.0,1.393,103.0,2.35
2595,0.0,1.393,23.0,12.87
2596,1.0,1.393,106.0,3.22
2597,1.0,1.392,140.0,4.87
2598,1.0,1.392,24.0,8.18
2599,1.0,1.392,63.0,4.8
2600,1.0,1.391,177.0,3.12
2601,1.0,1.391,84.0,1.7
2602,2.0,1.391,58.0,2.26
2603,1.0,1.391,283.0,4.71
2604,2.0,1.389,116.0,2.9
2605,1.0,1.389,85.0,5.21
2606,2.0,1.389,176.0,3.41
2607,1.0,1.388,39.0,4.47
2608,1.0,1.388,113.0,5.09
2609,1.0,1.388,68.0,1.28
2610,1.0,1.387,99.0,5.37
2611,1.0,1.387,43.0,4.92
2612,1.0,1.387,53.0,5.35
2613,1.0,1.387,35.0,4.32
2614,1.0,1.386,109.0,4.43
2615,1.0,1.386,119.0,2.69
2616,1.0,1.386,36.0,4.87
2617,1.0,1.386,108.0,4.49
2618,1.0,1.384,86.0,5.33
2619,1.0,1.383,28.0,6.89
2620,1.0,1.383,74.0,2.12
2621,1.0,1.382,89.0,6.01
2622,1.0,1.382,52.0,3.07
2623,1.0,1.382,12.0,3.51
2624,1.0,1.38,66.0,1.76
2625,1.0,1.38,84.0,3.66
2626,1.0,1.38,58.0,3.24
2627,1.0,1.379,4.0,8.0
2628,1.0,1.378,114.0,4.14
2629,1.0,1.378,63.0,4.37
2630,1.0,1.378,114.0,3.79
2631,1.0,1.378,196.0,3.97
2632,1.0,1.377,124.0,3.98
2633,1.0,1.377,129.0,6.23
2634,1.0,1.377,155.0,3.77
2635,1.0,1.377,30.0,2.08
2636,1.0,1.377,56.0,4.82
2637,1.0,1.376,45.0,6.73
2638,1.0,1.376,47.0,4.35
2639,1.0,1.376,63.0,5.86
2640,1.0,1.375,50.0,3.9
2641,1.0,1.374,175.0,3.69
2642,2.0,1.373,127.0,3.33
2643,1.0,1.372,79.0,3.1
2644,1.0,1.372,114.0,4.89
2645,1.0,1.372,190.0,4.3
2646,0.0,1.372,11.0,11.9
2647,1.0,1.371,86.0,3.33
2648,1.0,1.371,125.0,5.48
2649,1.0,1.371,20.0,1.68
2650,2.0,1.37,97.0,4.06
2651,0.0,1.37,11.0,0.0
2652,1.0,1.368,207.0,8.67
2653,1.0,1.368,42.0,1.88
2654,1.0,1.367,55.0,2.93
2655,1.0,1.367,185.0,2.26
2656,1.0,1.367,121.0,2.42
2657,1.0,1.366,180.0,3.58
2658,1.0,1.366,110.0,5.8
2659,1.0,1.366,98.0,3.38
2660,1.0,1.366,23.0,4.31
2661,1.0,1.365,102.0,5.72
2662,1.0,1.365,178.0,7.8
2663,1.0,1.364,34.0,2.61
2664,1.0,1.363,121.0,3.19
2665,1.0,1.363,41.0,1.82
2666,1.0,1.363,119.0,5.3
2667,1.0,1.363,67.0,3.82
2668,1.0,1.363,109.0,2.36
2669,1.0,1.363,39.0,4.19
2670,1.0,1.362,86.0,4.0
2671,1.0,1.361,76.0,3.96
2672,1.0,1.361,69.0,2.0
2673,1.0,1.361,106.0,4.65
2674,1.0,1.36,174.0,8.78
2675,1.0,1.359,65.0,1.61
2676,2.0,1.358,129.0,4.07
2677,1.0,1.358,37.0,3.34
2678,1.0,1.358,88.0,2.49
2679,1.0,1.358,23.0,5.67
2680,1.0,1.356,45.0,4.28
2681,1.0,1.356,28.0,6.39
2682,1.0,1.356,73.0,4.0
2683,1.0,1.356,50.0,5.24
2684,1.0,1.356,103.0,2.91
2685,1.0,1.355,100.0,3.66
2686,1.0,1.355,44.0,4.32
2687,1.0,1.355,95.0,3.96
2688,1.0,1.355,109.0,1.93
2689,1.0,1.355,23.0,4.83
2690,1.0,1.353,80.0,3.59
2691,1.0,1.353,89.0,2.86
2692,1.0,1.352,183.0,4.21
2693,1.0,1.351,146.0,4.04
2694,2.0,1.35,100.0,2.28
2695,1.0,1.35,55.0,5.69
2696,1.0,1.35,9.0,3.52
2697,1.0,1.35,70.0,5.14
2698,1.0,1.349,100.0,3.05
2699,1.0,1.348,117.0,2.88
2700,1.0,1.348,233.0,4.93
2701,1.0,1.348,154.0,5.1
2702,1.0,1.347,28.0,3.21
2703,1.0,1.347,34.0,9.55
2704,1.0,1.346,200.0,4.05
2705,1.0,1.346,90.0,4.09
2706,2.0,1.346,206.0,2.94
2707,1.0,1.346,159.0,3.91
2708,1.0,1.346,106.0,2.62
2709,1.0,1.346,200.0,5.45
2710,1.0,1.346,105.0,3.97
2711,1.0,1.346,42.0,3.0
2712,1.0,1.345,85.0,2.45
2713,2.0,1.345,10.0,2.65
2714,1.0,1.345,42.0,3.83
2715,1.0,1.343,35.0,6.42
2716,1.0,1.343,30.0,4.38
2717,1.0,1.343,111.0,2.51
2718,1.0,1.343,79.0,2.36
2719,2.0,1.343,52.0,4.01
2720,1.0,1.342,95.0,2.86
2721,1.0,1.342,74.0,3.96
2722,1.0,1.341,109.0,3.97
2723,1.0,1.341,49.0,4.83
2724,1.0,1.34,73.0,2.71
2725,1.0,1.34,29.0,3.21
2726,1.0,1.339,28.0,3.76
2727,1.0,1.339,39.0,5.47
2728,1.0,1.339,32.0,1.34
2729,1.0,1.339,54.0,3.31
2730,1.0,1.338,85.0,3.37
2731,0.0,1.338,45.0,2.64
2732,1.0,1.338,43.0,6.37
2733,1.0,1.338,55.0,6.12
2734,1.0,1.338,94.0,4.12
2735,1.0,1.338,113.0,3.02
2736,2.0,1.337,51.0,3.89
2737,1.0,1.337,72.0,3.18
2738,1.0,1.337,154.0,4.5
2739,1.0,1.337,181.0,5.95
2740,1.0,1.336,55.0,2.89
2741,1.0,1.336,15.0,4.37
2742,1.0,1.336,116.0,4.42
2743,1.0,1.335,169.0,2.96
2744,1.0,1.335,64.0,2.46
2745,1.0,1.335,122.0,2.96
2746,1.0,1.334,64.0,8.7
2747,1.0,1.333,114.0,3.68
2748,2.0,1.332,159.0,3.75
2749,1.0,1.332,17.0,2.24
2750,1.0,1.331,47.0,2.6
2751,1.0,1.331,44.0,3.32
2752,1.0,1.331,76.0,6.79
2753,1.0,1.331,92.0,4.72
2754,1.0,1.33,46.0,4.45
2755,1.0,1.33,78.0,2.96
2756,1.0,1.33,67.0,3.37
2757,1.0,1.33,111.0,5.48
2758,1.0,1.33,45.0,1.44
2759,1.0,1.33,19.0,3.8
2760,1.0,1.33,73.0,2.19
2761,2.0,1.329,135.0,3.73
2762,1.0,1.329,97.0,4.14
2763,1.0,1.329,71.0,4.52
2764,1.0,1.329,110.0,5.61
2765,1.0,1.329,44.0,4.46
2766,1.0,1.329,56.0,3.23
2767,1.0,1.329,100.0,3.21
2768,2.0,1.329,79.0,1.35
2769,1.0,1.329,106.0,3.7
2770,1.0,1.329,31.0,3.38
2771,1.0,1.329,35.0,2.54
2772,1.0,1.329,103.0,3.75
2773,1.0,1.328,117.0,4.61
2774,1.0,1.328,123.0,2.58
2775,1.0,1.328,26.0,3.07
2776,1.0,1.328,41.0,6.38
2777,1.0,1.328,195.0,2.82
2778,1.0,1.328,167.0,2.92
2779,1.0,1.328,44.0,1.9
2780,1.0,1.328,111.0,3.02
2781,1.0,1.326,71.0,3.2
2782,1.0,1.325,36.0,2.31
2783,1.0,1.325,94.0,3.4
2784,1.0,1.325,58.0,2.48
2785,1.0,1.324,75.0,2.44
2786,1.0,1.324,39.0,4.42
2787,1.0,1.324,49.0,2.61
2788,1.0,1.324,124.0,2.0
2789,1.0,1.324,25.0,2.44
2790,1.0,1.324,74.0,3.11
2791,1.0,1.324,58.0,2.64
2792,1.0,1.323,92.0,6.11
2793,1.0,1.323,99.0,5.14
2794,1.0,1.323,54.0,2.33
2795,1.0,1.323,48.0,1.93
2796,2.0,1.322,56.0,5.15
2797,1.0,1.322,99.0,2.26
2798,1.0,1.322,68.0,1.95
2799,1.0,1.322,42.0,3.53
2800,1.0,1.321,96.0,5.06
2801,1.0,1.321,91.0,2.57
2802,1.0,1.321,47.0,4.38
2803,1.0,1.321,56.0,2.41
2804,1.0,1.321,100.0,4.31
2805,1.0,1.32,150.0,3.8
2806,2.0,1.32,102.0,4.14
2807,1.0,1.32,3.0,3.71
2808,1.0,1.319,273.0,3.22
2809,1.0,1.319,195.0,6.55
2810,1.0,1.318,110.0,3.69
2811,1.0,1.318,96.0,1.78
2812,1.0,1.318,62.0,1.71
2813,1.0,1.318,39.0,0.46
2814,1.0,1.317,41.0,3.33
2815,1.0,1.317,33.0,3.26
2816,1.0,1.317,69.0,1.82
2817,1.0,1.317,125.0,3.48
2818,1.0,1.317,58.0,4.58
2819,1.0,1.316,126.0,3.05
2820,1.0,1.316,90.0,3.18
2821,1.0,1.316,61.0,4.6
2822,1.0,1.316,99.0,5.83
2823,1.0,1.316,101.0,5.76
2824,1.0,1.316,120.0,2.94
2825,1.0,1.316,6.0,2.95
2826,1.0,1.315,76.0,2.68
2827,1.0,1.315,128.0,5.97
2828,1.0,1.315,127.0,5.0
2829,1.0,1.315,91.0,2.97
2830,1.0,1.315,61.0,4.38
2831,1.0,1.315,83.0,4.27
2832,1.0,1.315,181.0,4.08
2833,1.0,1.314,138.0,4.71
2834,1.0,1.314,74.0,3.22
2835,1.0,1.314,87.0,5.9
2836,1.0,1.314,69.0,2.15
2837,1.0,1.313,99.0,2.69
2838,1.0,1.313,93.0,2.86
2839,1.0,1.313,23.0,7.44
2840,1.0,1.312,28.0,5.59
2841,1.0,1.312,49.0,2.59
2842,1.0,1.312,62.0,4.25
2843,1.0,1.312,191.0,3.78
2844,1.0,1.311,36.0,1.71
2845,1.0,1.311,24.0,1.67
2846,1.0,1.311,64.0,1.8
2847,1.0,1.31,190.0,5.03
2848,1.0,1.31,34.0,5.44
2849,2.0,1.31,83.0,3.91
2850,1.0,1.31,16.0,4.93
2851,1.0,1.31,99.0,3.91
2852,1.0,1.309,73.0,1.75
2853,1.0,1.309,49.0,4.71
2854,1.0,1.309,38.0,2.5
2855,1.0,1.309,67.0,8.01
2856,1.0,1.309,66.0,3.96
2857,1.0,1.309,15.0,4.94
2858,1.0,1.308,15.0,3.93
2859,1.0,1.308,44.0,2.25
2860,1.0,1.308,64.0,3.72
2861,1.0,1.307,64.0,2.73
2862,1.0,1.307,40.0,2.58
2863,1.0,1.307,110.0,4.16
2864,1.0,1.307,111.0,3.55
2865,1.0,1.307,23.0,2.11
2866,1.0,1.306,30.0,0.67
2867,1.0,1.305,188.0,3.29
2868,2.0,1.305,52.0,2.09
2869,1.0,1.305,106.0,3.41
2870,1.0,1.305,109.0,3.35
2871,1.0,1.305,51.0,2.89
2872,1.0,1.305,4.0,0.0
2873,2.0,1.304,45.0,4.55
2874,1.0,1.304,130.0,3.57
2875,1.0,1.304,14.0,3.34
2876,1.0,1.303,44.0,3.56
2877,1.0,1.303,133.0,2.59
2878,1.0,1.303,45.0,2.07
2879,1.0,1.303,113.0,3.02
2880,1.0,1.302,74.0,2.25
2881,1.0,1.302,75.0,2.6
2882,1.0,1.302,168.0,2.77
2883,2.0,1.302,245.0,2.63
2884,1.0,1.301,82.0,2.35
2885,2.0,1.301,98.0,2.1
2886,1.0,1.301,12.0,2.5
2887,1.0,1.301,23.0,2.8
2888,1.0,1.3,74.0,1.71
2889,1.0,1.3,73.0,3.65
2890,1.0,1.299,82.0,2.94
2891,1.0,1.299,35.0,3.52
2892,1.0,1.299,17.0,2.91
2893,1.0,1.299,87.0,1.69
2894,1.0,1.299,55.0,2.36
2895,1.0,1.298,54.0,1.82
2896,1.0,1.298,94.0,2.52
2897,1.0,1.298,29.0,1.7
2898,1.0,1.298,50.0,4.61
2899,1.0,1.298,70.0,4.09
2900,1.0,1.298,32.0,8.42
2901,1.0,1.298,21.0,2.73
2902,1.0,1.297,38.0,5.16
2903,2.0,1.297,95.0,2.95
2904,1.0,1.297,156.0,3.36
2905,1.0,1.297,60.0,2.77
2906,1.0,1.297,117.0,3.19
2907,2.0,1.297,220.0,3.22
2908,1.0,1.296,144.0,3.76
2909,1.0,1.296,19.0,3.84
2910,1.0,1.296,60.0,3.56
2911,1.0,1.296,125.0,4.38
2912,1.0,1.296,37.0,4.13
2913,1.0,1.295,14.0,3.48
2914,1.0,1.295,188.0,6.61
2915,1.0,1.295,97.0,2.77
2916,1.0,1.295,154.0,3.22
2917,1.0,1.295,59.0,5.68
2918,1.0,1.295,123.0,3.62
2919,1.0,1.294,196.0,2.97
2920,1.0,1.294,110.0,2.59
2921,1.0,1.294,127.0,3.86
2922,1.0,1.294,114.0,4.37
2923,1.0,1.294,30.0,2.42
2924,1.0,1.294,12.0,3.52
2925,1.0,1.294,53.0,2.81
2926,1.0,1.293,125.0,6.98
2927,1.0,1.293,15.0,1.28
2928,1.0,1.292,64.0,3.53
2929,1.0,1.292,45.0,1.27
2930,1.0,1.291,87.0,7.98
2931,1.0,1.291,179.0,5.41
2932,2.0,1.291,128.0,3.99
2933,1.0,1.291,107.0,2.67
2934,1.0,1.29,82.0,2.4
